candidate_id,source_file,source_type,matched_terms,candidate_text_excerpt,phone_like_present,email_like_present,url_like_present,postcode_like_present,truth_score_source_4,notes
EA-CAND-000038,C:\AAYS_GITHUB_BRIDGE_CLEAN2\ai-handoff\aays1-contractor-final-status.json,json,company,"{     ""task_id"":  ""terrayield-070-contractor-final-state-audit"",     ""status"":  ""completed"",     ""generated_at"":  ""2026-05-11T23:08:08"",     ""bridge_root"":  ""C:\\AAYS1_GITHUB_BRIDGE\\chat_gpt_clone_1"",     ""project_root"":  ""C:\\Users\\cagda\\Documents\\GitHub\\AAYS\\terrayield_land_intelligence"",     ""legal_root"":  ""E:\\AAYS_DATA\\legal"",     ""database_credentials_present"":  false,     ""script_files_present"":  6,     ""db_transfer_files_present"":  0,     ""procurement_raw_files_present"":",False,False,False,False,2,local artifact candidate; requires row-level verification before final agent directory
EA-CAND-000039,C:\AAYS_GITHUB_BRIDGE_CLEAN2\ai-handoff\aays1-contractor-final-status.md,md,company,# AAYS1 TerraYield Contractor Final State Generated at: 2026-05-11T23:08:08 Status: completed Plan completed: 38% Plan remaining: 62% ## Key Counters - Script files present: 6 - DB transfer files present: 0 - Procurement raw files present: 0 - Companies House raw present: False - Compile exit code: 0 - Contractor score rows: 0 - App export rows: 0 - Parcel match rows: 0 - DB credentials present: False ## Next Action DB credentials are not visible to this runner. Set DATABAS,False,False,False,False,2,local artifact candidate; requires row-level verification before final agent directory
EA-CAND-000040,C:\AAYS_GITHUB_BRIDGE_CLEAN2\ai-heartbeat\anomaly-threshold-audit.md,md,postcode,# AAYS 089 Anomaly Threshold Audit Generated: 2026-05-15T01:57:38 TaskId: aays-089-anomaly-threshold-audit-20260515 Csv: E:\AAYS_DATA\land_sales\final_outputs\stg_land_sales_50step_db_ready.csv Mode: read-only anomaly audit; no DB writes; no UI patch. total_rows: 120 ## Completeness counts missing_postcode: 0 missing_authority: 0 missing_price: 0 missing_area: 0 ## Largest area candidates verification_id | listing_id | verdict | price | area | ppm | postcode | authority | reason ,False,False,False,True,2,local artifact candidate; requires row-level verification before final agent directory
EA-CAND-000041,C:\AAYS_GITHUB_BRIDGE_CLEAN2\ai-heartbeat\estate-agent-003.md,md,agent;estate,# terrayield-estate-003-local-artifact-agent-extraction-20260523`n`nTime: 2026-05-23T16:32:54`nPhase: cooldown-validation-1`nDB_WRITE=false`nPRODUCTION_DEPLOY=false`nFAKE_DATA=false ,False,False,False,False,2,local artifact candidate; requires row-level verification before final agent directory
EA-CAND-000042,C:\AAYS_GITHUB_BRIDGE_CLEAN2\ai-heartbeat\estate-agent-runner.md,md,agent;estate,# terrayield-estate-002-long-agent-source-discovery-20260523`n`nTime: 2026-05-23T12:24:20`nPhase: finished`nDB_WRITE=false`nPRODUCTION_DEPLOY=false ,False,False,False,False,2,local artifact candidate; requires row-level verification before final agent directory
EA-CAND-000043,C:\AAYS_GITHUB_BRIDGE_CLEAN2\ai-heartbeat\evidence-collection-plan.md,md,postcode,# AAYS 105 Evidence Collection Plan Generated: 2026-05-15T15:03:44 TaskId: aays-105-evidence-collection-plan-20260515 Mode: read-only evidence plan; no DB writes; no UI patch; no scoring changes. ## Threshold re-audit carried forward # AAYS 104 Threshold Re-audit Generated: 2026-05-15T14:01:27 TaskId: aays-104-threshold-reaudit-20260515 Mode: read-only re-audit; no DB writes; no UI patch; no scoring changes. completed_label_file: C:\AAYS_GITHUB_BRIDGE_CLEAN2\ai-results\aays-103-comple,False,False,False,False,2,local artifact candidate; requires row-level verification before final agent directory
EA-CAND-000044,C:\AAYS_GITHUB_BRIDGE_CLEAN2\ai-heartbeat\final-closeout.md,md,firm;postcode,# AAYS 108 Final Closeout Generated: 2026-05-15T16:03:33 Mode: read-only closeout; no DB writes; no UI patch; no scoring changes. ## Automation completed outputs completed_labels_auto_csv: C:\AAYS_GITHUB_BRIDGE_CLEAN2\ai-results\aays-103-completed_labels_auto_conservative-20260515_133839.csv review_tracking_autofilled_csv: C:\AAYS_GITHUB_BRIDGE_CLEAN2\ai-results\aays-107-review_tracking_autofilled-20260515_155052.csv risk_preview_v2_csv: C:\AAYS_GITHUB_BRIDGE_CLEAN2\ai-results\aays-097-r,False,False,False,False,2,local artifact candidate; requires row-level verification before final agent directory
EA-CAND-000045,C:\AAYS_GITHUB_BRIDGE_CLEAN2\ai-heartbeat\implementation-readiness-pack.md,md,postcode,# AAYS 092 Implementation Readiness Pack Generated: 2026-05-15T02:31:41 TaskId: aays-092-implementation-readiness-pack-20260515 Mode: read-only implementation readiness; no DB writes; no UI patch. ## Policy pack excerpt # AAYS 090 Threshold Policy Pack Generated: 2026-05-15T02:07:34 TaskId: aays-090-threshold-policy-pack-20260515 Mode: read-only policy pack; no DB writes; no UI patch. ## Verdict distribution carried forward derived_ai_visual: 99 derived_signal: 19 derived_multi_s,False,False,False,True,2,local artifact candidate; requires row-level verification before final agent directory
EA-CAND-000046,C:\AAYS_GITHUB_BRIDGE_CLEAN2\ai-heartbeat\reviewer-work-order.md,md,postcode,# AAYS 100 Reviewer Work Order Generated: 2026-05-15T03:22:28 TaskId: aays-100-reviewer-work-order-20260515 Mode: read-only reviewer work order; no DB writes; no UI patch. ## Inputs to open C:\AAYS_GITHUB_BRIDGE_CLEAN2\ai-results\aays-091-validation-label-template-20260515_021151.csv C:\AAYS_GITHUB_BRIDGE_CLEAN2\ai-results\aays-092-supplemental-sample-20260515_022949.csv C:\AAYS_GITHUB_BRIDGE_CLEAN2\ai-results\aays-097-risk-preview-v2-20260515_025249.csv ## Reviewer fields to fill r,False,False,False,False,2,local artifact candidate; requires row-level verification before final agent directory
EA-CAND-000047,C:\AAYS_GITHUB_BRIDGE_CLEAN2\ai-heartbeat\risk-label-spec.md,md,postcode,"# AAYS 094 Risk Label Spec Generated: 2026-05-15T02:38:57 TaskId: aays-094-risk-label-spec-20260515 Mode: read-only implementation spec; no DB writes; no UI patch. ## New derived fields risk_label: low, medium, high, critical acceptance_status: accept_candidate, manual_review, needs_source, reject policy_reason: semicolon-separated deterministic reasons ## Deterministic rules v1 critical: verified_polygon_geojson is null or empty -> acceptance_status=manual_review high: geometry_ve",False,False,False,False,2,local artifact candidate; requires row-level verification before final agent directory
EA-CAND-000048,C:\AAYS_GITHUB_BRIDGE_CLEAN2\ai-heartbeat\source-inventory.md,md,contact;postcode,# AAYS 087 Source Inventory Generated: 2026-05-15T01:41:38 TaskId: aays-087-source-inventory-20260515 BridgeRoot: C:\AAYS_GITHUB_BRIDGE_CLEAN2 ProjectRoot: C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence DataRoot: E:\AAYS_DATA\land_sales Mode: read-only inventory; no DB writes; no UI patch. ## Final output CSV files FullName                                                                 LastWriteTime       Length --------                                           ,False,False,False,False,2,local artifact candidate; requires row-level verification before final agent directory
EA-CAND-000049,C:\AAYS_GITHUB_BRIDGE_CLEAN2\ai-heartbeat\threshold-policy-pack.md,md,postcode,# AAYS 090 Threshold Policy Pack Generated: 2026-05-15T02:07:34 TaskId: aays-090-threshold-policy-pack-20260515 Mode: read-only policy pack; no DB writes; no UI patch. ## Verdict distribution carried forward derived_ai_visual: 99 derived_signal: 19 derived_multi_signal: 2 L4-00001-OTM-16748769 | OTM-16748769 | derived_multi_signal | multi_signal_non_rectangular_candidate | 18.0 | DE21 5AH | Erewash | 675000.0 | 693.18 L4-00002-OTM-17945851 | OTM-17945851 | derived_multi_signal | multi,False,False,False,True,2,local artifact candidate; requires row-level verification before final agent directory
EA-CAND-000050,C:\AAYS_GITHUB_BRIDGE_CLEAN2\ai-heartbeat\validation-label-template.md,md,postcode,"# AAYS 091 Validation Label Template Generated: 2026-05-15T02:11:51 TaskId: aays-091-validation-label-template-20260515 SourceCsv: E:\AAYS_DATA\land_sales\final_outputs\stg_land_sales_50step_db_ready.csv Mode: read-only label template generation; no DB writes; no UI patch. source_rows: 120 template_rows: 22 label_csv: C:\AAYS_GITHUB_BRIDGE_CLEAN2\ai-results\aays-091-validation-label-template-20260515_021151.csv ## Allowed reviewer_label values accept, downgrade, reject, needs_source, ",False,False,False,False,2,local artifact candidate; requires row-level verification before final agent directory
EA-CAND-000051,C:\AAYS_GITHUB_BRIDGE_CLEAN2\ai-heartbeat\validation-sample.md,md,postcode,# AAYS 088 Validation Sample Generated: 2026-05-15T01:48:09 TaskId: aays-088-validation-sample-20260515 Csv: E:\AAYS_DATA\land_sales\final_outputs\stg_land_sales_50step_db_ready.csv Mode: read-only validation sample; no DB writes; no UI patch. total_rows: 120 ## Verdict distribution derived_ai_visual: 99 derived_signal: 19 derived_multi_signal: 2 ## Evidence type distribution visual_hint_assisted_candidate: 99 signal_based_non_rectangular_candidate: 19 multi_signal_non_rectangul,False,False,False,True,2,local artifact candidate; requires row-level verification before final agent directory
EA-CAND-000052,C:\AAYS_GITHUB_BRIDGE_CLEAN2\ai-heartbeat\wide-accuracy-gap-audit.md,md,firm,# AAYS 083 Wide Accuracy Gap Audit Generated: 2026-05-14T23:57:45 TaskId: aays-083-wide-accuracy-gap-audit-20260514 BridgeRoot: C:\AAYS_GITHUB_BRIDGE_CLEAN2 ProjectRoot: C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence Mode: read-only audit; no DB writes; no UI patch. ## Recent bridge results FullName                                                                                                                --------                                                 ,False,False,False,False,2,local artifact candidate; requires row-level verification before final agent directory
EA-CAND-000053,C:\AAYS_GITHUB_BRIDGE_CLEAN2\ai-logs\initial-status.md,md,branch,# Initial Local Status ## Date 05/02/2026 18:03:40 ## Path C:\Users\cagda\Documents\chat_gpt_clone_1 ## Files     Directory: C:\Users\cagda\Documents\chat_gpt_clone_1 Mode                 LastWriteTime         Length Name                                                                  ----                 -------------         ------ ----                                                                  d--h--         2.05.2026     18:02                .git                ,False,False,False,False,2,local artifact candidate; requires row-level verification before final agent directory
EA-CAND-000054,C:\AAYS_GITHUB_BRIDGE_CLEAN2\ai-logs\run-2026-05-02_18-10-40.md,md,branch,# AI Command Log ## Time 05/02/2026 18:10:41 ## Path C:\Users\cagda\Documents\chat_gpt_clone_1 ## Command tree /F /A ## Output Folder PATH listing for volume Windows Volume serial number is C6D1-C8ED C:. |   .gitattributes |   .gitignore |   .gitkeep |   README.md |   run-ai-command.ps1 |    +---ai-logs |       initial-status.md |        \---chat_gpt_clone_1         .gitattributes         README.md          ## Git Status On branch main Your branch is u,False,False,False,False,2,local artifact candidate; requires row-level verification before final agent directory
EA-CAND-000055,C:\AAYS_GITHUB_BRIDGE_CLEAN2\ai-logs\run-2026-05-02_18-35-30.md,md,branch,# AI Command Log ## Time 05/02/2026 18:35:30 ## Path C:\Users\cagda\Documents\chat_gpt_clone_1 ## Command Write-Output 'TASK: Basit köprü testi'; Write-Output 'PLAN: ChatGPT-GitHub-PC bağlantısını doğrulama'; Write-Output 'PROGRESS: 10%'; Write-Output 'ChatGPT bu terminal çıktısını GitHub üzerinden okuyabilmeli.'; Get-Date; git status --short ## Output TASK: Basit köprü testi PLAN: ChatGPT-GitHub-PC bağlantısını doğrulama PROGRESS: 10% ChatGPT bu terminal çıktısını GitHub ,False,False,False,False,2,local artifact candidate; requires row-level verification before final agent directory
EA-CAND-000056,C:\AAYS_GITHUB_BRIDGE_CLEAN2\ai-logs\run-2026-05-02_18-36-40.md,md,branch,# AI Command Log ## Time 05/02/2026 18:36:41 ## Path C:\Users\cagda\Documents\chat_gpt_clone_1 ## Command Write-Output 'TASK: Proje ağacı kontrolü'; Write-Output 'PLAN: ChatGPT-GitHub-PC köprü sistemi'; Write-Output 'PROGRESS: 15%'; tree /F /A ## Output TASK: Proje ağacı kontrolü PLAN: ChatGPT-GitHub-PC köprü sistemi PROGRESS: 15% Folder PATH listing for volume Windows Volume serial number is C6D1-C8ED C:. |   .gitattributes |   .gitignore |   .gitkeep |   README.md ,False,False,False,False,2,local artifact candidate; requires row-level verification before final agent directory
EA-CAND-000057,C:\AAYS_GITHUB_BRIDGE_CLEAN2\ai-logs\run-2026-05-02_18-36-52.md,md,branch,"# AI Command Log ## Time 05/02/2026 18:36:53 ## Path C:\Users\cagda\Documents\chat_gpt_clone_1 ## Command Write-Output 'TASK: İç proje klasörünü inceleme'; Write-Output 'PLAN: ChatGPT-GitHub-PC köprü sistemi'; Write-Output 'PROGRESS: 20%'; Get-ChildItem -Force -Recurse chat_gpt_clone_1 | Select-Object FullName,Length | Out-String ## Output TASK: İç proje klasörünü inceleme PLAN: ChatGPT-GitHub-PC köprü sistemi PROGRESS: 20% FullName                                       ",True,False,False,False,2,local artifact candidate; requires row-level verification before final agent directory
EA-CAND-000058,C:\AAYS_GITHUB_BRIDGE_CLEAN2\ai-logs\run-2026-05-02_18-37-29.md,md,branch,"# AI Command Log ## Time 05/02/2026 18:37:29 ## Path C:\Users\cagda\Documents\chat_gpt_clone_1 ## Command Write-Output 'TASK: İç klasörü .git hariç listeleme'; Write-Output 'PLAN: ChatGPT-GitHub-PC köprü sistemi'; Write-Output 'PROGRESS: 25%'; Get-ChildItem -Force -Recurse chat_gpt_clone_1 | Where-Object { $_.FullName -notmatch '\\.git(\\|$)' } | Select-Object FullName,Length | Out-String ## Output TASK: İç klasörü .git hariç listeleme PLAN: ChatGPT-GitHub-PC köprü sistemi ",False,False,False,False,2,local artifact candidate; requires row-level verification before final agent directory
EA-CAND-000059,C:\AAYS_GITHUB_BRIDGE_CLEAN2\ai-logs\run-2026-05-02_18-38-15.md,md,branch,# AI Command Log ## Time 05/02/2026 18:38:15 ## Path C:\Users\cagda\Documents\chat_gpt_clone_1 ## Command Write-Output 'TASK: İç klasör README ve script özetini okuma'; Write-Output 'PLAN: ChatGPT-GitHub-PC köprü sistemi'; Write-Output 'PROGRESS: 30%'; Get-Content chat_gpt_clone_1\README.md; Write-Output '--- README_AI_CODEX_BRIDGE ---'; Get-Content chat_gpt_clone_1\README_AI_CODEX_BRIDGE.md; Write-Output '--- ROOT FILES ---'; Get-ChildItem chat_gpt_clone_1 -Force | Select-Object N,False,False,False,False,2,local artifact candidate; requires row-level verification before final agent directory
EA-CAND-000060,C:\AAYS_GITHUB_BRIDGE_CLEAN2\ai-logs\run-2026-05-02_18-43-11.md,md,branch,"# AI Command Log ## Time 05/02/2026 18:43:12 ## Path C:\Users\cagda\Documents\chat_gpt_clone_1 ## Command Write-Output ""TASK: Gerçek proje dosyalarını hızlı arama""; Write-Output ""PLAN: ChatGPT-GitHub-PC köprü sistemi""; Write-Output ""PROGRESS: 35%""; Get-ChildItem -Path ""C:\Users\cagda\Documents"" -Directory -Force -ErrorAction SilentlyContinue | Where-Object { $_.Name -notin "".git"",""node_modules"","".cache"",""dist"",""build"",""ai-logs"",""ai-outputs"" } | ForEach-Object { Get-ChildItem -Path ",False,False,False,False,2,local artifact candidate; requires row-level verification before final agent directory
EA-CAND-000061,C:\AAYS_GITHUB_BRIDGE_CLEAN2\ai-logs\run-2026-05-02_18-44-01.md,md,branch,# AI Command Log ## Time 05/02/2026 18:44:01 ## Path C:\Users\cagda\Documents\chat_gpt_clone_1 ## Command Write-Output 'TASK: Documents klasörlerini listeleme'; Write-Output 'PLAN: ChatGPT-GitHub-PC köprü sistemi'; Write-Output 'PROGRESS: 35%'; Get-ChildItem -Path 'C:\Users\cagda\Documents' -Directory -Force | Select-Object FullName | Out-String ## Output TASK: Documents klasörlerini listeleme PLAN: ChatGPT-GitHub-PC köprü sistemi PROGRESS: 35% FullName                  ,False,False,False,False,2,local artifact candidate; requires row-level verification before final agent directory
EA-CAND-000062,C:\AAYS_GITHUB_BRIDGE_CLEAN2\ai-logs\run-2026-05-02_18-44-29.md,md,property;branch,"# AI Command Log ## Time 05/02/2026 18:46:15 ## Path C:\Users\cagda\Documents\chat_gpt_clone_1 ## Command Write-Output 'TASK: Olası proje klasörlerinde package ve config arama'; Write-Output 'PLAN: ChatGPT-GitHub-PC köprü sistemi'; Write-Output 'PROGRESS: 40%'; Get-ChildItem -Path 'C:\Users\cagda\Documents\GitHub','C:\Users\cagda\Documents\Codex','C:\Users\cagda\Documents\AAYS_D_DRIVE_ARCHIVE' -Recurse -File -Force -ErrorAction SilentlyContinue -Include package.json,vite.config.js,",False,False,False,False,2,local artifact candidate; requires row-level verification before final agent directory
EA-CAND-000063,C:\AAYS_GITHUB_BRIDGE_CLEAN2\ai-logs\run-2026-05-02_18-47-50.md,md,branch,# AI Command Log ## Time 05/02/2026 18:48:20 ## Path C:\Users\cagda\Documents\chat_gpt_clone_1 ## Command Write-Output 'TASK: Temiz proje kökü adaylarını çıkarma'; Write-Output 'PLAN: ChatGPT-GitHub-PC köprü sistemi'; Write-Output 'PROGRESS: 45%'; powershell -NoProfile -File .\scan-projects.ps1 ## Output TASK: Temiz proje kökü adaylarını çıkarma PLAN: ChatGPT-GitHub-PC köprü sistemi PROGRESS: 45% ProjectFolder                                                              ,False,False,False,False,2,local artifact candidate; requires row-level verification before final agent directory
EA-CAND-000064,C:\AAYS_GITHUB_BRIDGE_CLEAN2\ai-logs\run-2026-05-02_18-51-09.md,md,branch,"# AI Command Log ## Time 05/02/2026 18:51:10 ## Path C:\Users\cagda\Documents\chat_gpt_clone_1 ## Command Write-Output 'TASK: Hedef klasörü kontrol etme'; Write-Output 'PLAN: Sadece C:\Users\cagda\Documents\chat_gpt_clone_1\chat_gpt_clone_1 klasörüyle çalışma'; Write-Output 'PROGRESS: 50%'; Write-Output 'TARGET: C:\Users\cagda\Documents\chat_gpt_clone_1\chat_gpt_clone_1'; Get-ChildItem -Path 'C:\Users\cagda\Documents\chat_gpt_clone_1\chat_gpt_clone_1' -Force | Select-Object Name,Mo",False,False,False,False,2,local artifact candidate; requires row-level verification before final agent directory
EA-CAND-000065,C:\AAYS_GITHUB_BRIDGE_CLEAN2\ai-logs\run-2026-05-02_18-51-36.md,md,branch,# AI Command Log ## Time 05/02/2026 18:51:37 ## Path C:\Users\cagda\Documents\chat_gpt_clone_1 ## Command Write-Output 'TASK: Hedef klasördeki takip edilmeyen dosyaları commit etme'; Write-Output 'PLAN: Sadece hedef klasörü düzenleme'; Write-Output 'PROGRESS: 60%'; cd 'C:\Users\cagda\Documents\chat_gpt_clone_1\chat_gpt_clone_1'; git add .gitignore AAYS_ChatGPT_Codex_Bridge_To_Clone.ps1 README_AI_CODEX_BRIDGE.md run-aays-command.ps1 run-ai-command.ps1 ai-logs/bridge-setup-2026-05-02,False,False,False,False,2,local artifact candidate; requires row-level verification before final agent directory
EA-CAND-000066,C:\AAYS_GITHUB_BRIDGE_CLEAN2\ai-logs\run-2026-05-02_18-52-03.md,md,branch,# AI Command Log ## Time 05/02/2026 18:52:03 ## Path C:\Users\cagda\Documents\chat_gpt_clone_1 ## Command Write-Output 'TASK: Hedef klasör Git durumunu doğrulama'; Write-Output 'PLAN: Sadece hedef klasörü düzenleme'; Write-Output 'PROGRESS: 70%'; git -C 'C:\Users\cagda\Documents\chat_gpt_clone_1\chat_gpt_clone_1' status --short; Write-Output '--- LAST COMMIT ---'; git -C 'C:\Users\cagda\Documents\chat_gpt_clone_1\chat_gpt_clone_1' log --oneline -5 ## Output TASK: Hedef klasör,False,False,False,True,2,local artifact candidate; requires row-level verification before final agent directory
EA-CAND-000067,C:\AAYS_GITHUB_BRIDGE_CLEAN2\ai-logs\run-2026-05-02_18-52-36.md,md,branch,# AI Command Log ## Time 05/02/2026 18:52:37 ## Path C:\Users\cagda\Documents\chat_gpt_clone_1 ## Command Write-Output 'TASK: Hedef klasör tam ön analiz'; Write-Output 'PLAN: Sadece C:\Users\cagda\Documents\chat_gpt_clone_1\chat_gpt_clone_1 klasörüyle çalışma'; Write-Output 'PROGRESS: 80%'; Write-Output '--- TARGET TREE ---'; tree 'C:\Users\cagda\Documents\chat_gpt_clone_1\chat_gpt_clone_1' /F /A; Write-Output '--- TARGET README ---'; Get-Content 'C:\Users\cagda\Documents\chat_gpt_,False,False,True,True,2,local artifact candidate; requires row-level verification before final agent directory
EA-CAND-000068,C:\AAYS_GITHUB_BRIDGE_CLEAN2\ai-logs\run-2026-05-02_18-53-14.md,md,branch,"# AI Command Log ## Time 05/02/2026 18:53:17 ## Path C:\Users\cagda\Documents\chat_gpt_clone_1 ## Command Write-Output 'TASK: Hedef klasör köprü script testi'; Write-Output 'PLAN: Sadece hedef klasörü düzenleme'; Write-Output 'PROGRESS: 90%'; cd 'C:\Users\cagda\Documents\chat_gpt_clone_1\chat_gpt_clone_1'; .\run-ai-command.ps1 -Command 'Write-Output ""INNER TASK: hedef köprü script çalışıyor""; git status --short; Get-Date'; Write-Output '--- TARGET STATUS AFTER INNER RUN ---'; git s",False,False,True,False,2,local artifact candidate; requires row-level verification before final agent directory
EA-CAND-000069,C:\AAYS_GITHUB_BRIDGE_CLEAN2\ai-logs\run-2026-05-02_18-53-42.md,md,branch,# AI Command Log ## Time 05/02/2026 18:53:46 ## Path C:\Users\cagda\Documents\chat_gpt_clone_1 ## Command Write-Output 'TASK: Hedef klasör push çakışmasını düzeltme ve final doğrulama'; Write-Output 'PLAN: Sadece hedef klasörü düzenleme'; Write-Output 'PROGRESS: 100%'; cd 'C:\Users\cagda\Documents\chat_gpt_clone_1\chat_gpt_clone_1'; git pull --rebase origin main; git push; Write-Output '--- TARGET FINAL STATUS ---'; git status --short; Write-Output '--- TARGET LAST COMMITS ---'; gi,False,False,True,False,2,local artifact candidate; requires row-level verification before final agent directory
EA-CAND-000070,C:\AAYS_GITHUB_BRIDGE_CLEAN2\ai-logs\run-2026-05-02_18-55-57.md,md,branch,# AI Command Log ## Time 05/02/2026 18:55:58 ## Path C:\Users\cagda\Documents\chat_gpt_clone_1 ## Command Write-Output 'TASK: İç hedef repo conflict temizleme'; Write-Output 'PLAN: Sadece hedef klasörü düzenleme'; Write-Output 'PROGRESS: 95%'; cd 'C:\Users\cagda\Documents\chat_gpt_clone_1\chat_gpt_clone_1'; git rebase --abort; Write-Output '--- TARGET STATUS AFTER ABORT ---'; git status --short; Write-Output '--- TARGET BRANCH ---'; git branch --show-current; Write-Output '--- NOTE,False,False,False,False,2,local artifact candidate; requires row-level verification before final agent directory
EA-CAND-000071,C:\AAYS_GITHUB_BRIDGE_CLEAN2\ai-logs\run-2026-05-02_18-56-25.md,md,branch,# AI Command Log ## Time 05/02/2026 18:56:25 ## Path C:\Users\cagda\Documents\chat_gpt_clone_1 ## Command Write-Output 'TASK: Final köprü doğrulama'; Write-Output 'PLAN: Sadece dış köprü repo GitHub log merkezi olarak kullanılacak'; Write-Output 'PROGRESS: 100%'; Write-Output '--- OUTER STATUS ---'; git status --short; Write-Output '--- TARGET STATUS ---'; git -C 'C:\Users\cagda\Documents\chat_gpt_clone_1\chat_gpt_clone_1' status --short; Write-Output '--- TARGET BRANCH ---'; git -,False,False,False,False,2,local artifact candidate; requires row-level verification before final agent directory
EA-CAND-000072,C:\AAYS_GITHUB_BRIDGE_CLEAN2\ai-results\2026-05-02_22-46-55-terrayield-long-diagnostic-001.md,md,postcode,# ChatGPT Runner Result ## Task TerraYield long diagnostic report ## Task ID terrayield-long-diagnostic-001 ## Progress 60% ## Time 05/02/2026 22:51:41 ## Working Directory C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence ## Exit Code 0 ## Command Write-Output 'TASK: TerraYield uzun tani ve durum raporu'; Write-Output 'PROGRESS: 60%'; Write-Output 'ESTIMATED_WAIT: 5-8 dakika'; Write-Output 'ELAPSED_START:'; Get-Date; Write-Output 'PROJECT:'; Get-Locat,True,False,True,True,2,local artifact candidate; requires row-level verification before final agent directory
EA-CAND-000073,C:\AAYS_GITHUB_BRIDGE_CLEAN2\ai-results\2026-05-02_23-56-47-terrayield-status-timeout-diagnose-001.md,md,property,# ChatGPT Runner Result ## Task TerraYield sales-history status timeout diagnosis ## Task ID terrayield-status-timeout-diagnose-001 ## Progress 84% ## Time 05/02/2026 23:57:45 ## Working Directory C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence ## Exit Code 0 ## Command Write-Output 'TASK: /map/sales-history/status timeout tanilama'; Write-Output 'PROGRESS: 84%'; Write-Output 'ESTIMATED_WAIT: 3-5 dakika'; Write-Output 'START_TIME:'; Get-Date; Write-O,False,False,True,False,2,local artifact candidate; requires row-level verification before final agent directory
EA-CAND-000074,C:\AAYS_GITHUB_BRIDGE_CLEAN2\ai-results\2026-05-03_01-08-39-terrayield-route-boundary-scan-001.md,md,property,# ChatGPT Runner Result ## Task Scan current sales history route boundaries after aborted patch ## Task ID terrayield-route-boundary-scan-001 ## Progress 97% ## Time 05/03/2026 01:08:42 ## Working Directory C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence ## Exit Code 0 ## Command Write-Output 'TASK: guncel route sinirlari tarama'; Write-Output 'PROGRESS: 97%'; Write-Output 'ESTIMATED_WAIT: 2-3 dakika'; Write-Output 'START_TIME:'; Get-Date; $file='app,False,False,False,False,2,local artifact candidate; requires row-level verification before final agent directory
EA-CAND-000075,C:\AAYS_GITHUB_BRIDGE_CLEAN2\ai-results\2026-05-03_19-38-09-terrayield-mega-011-result-recovery.md,md,agent;contact,# AAYS ChatGPT Runner V4 Result ## Task Recover TerraYield mega task result and validate current state ## Task ID terrayield-mega-011-result-recovery ## Progress 97% ## Action ## Time 05/03/2026 19:38:43 ## Working Directory C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence ## Timeout Seconds 600 ## Exit Code 0 ## Output ``text TASK: Mega 011 result recovery PROGRESS: 97% TIME: 3 Mayıs 2026 Pazar 19:38:09 --- latest mega reports --- ,True,False,False,False,2,local artifact candidate; requires row-level verification before final agent directory
EA-CAND-000076,C:\AAYS_GITHUB_BRIDGE_CLEAN2\ai-results\2026-05-03_22-18-18-terrayield-recovery-014-status-probe.md,md,agent,# AAYS ChatGPT Runner V4 Result ## Task Probe TerraYield recovery status after 013 ## Task ID terrayield-recovery-014-status-probe ## Progress 97% ## Action ## Time 05/03/2026 22:18:37 ## Working Directory C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence ## Timeout Seconds 600 ## Exit Code 0 ## Output ``text TASK: Recovery 014 status probe PROGRESS: 97% TIME: 3 Mayıs 2026 Pazar 22:18:19 --- script exists --- SCRIPT_EXISTS C:\Users\cag,False,False,False,False,2,local artifact candidate; requires row-level verification before final agent directory
EA-CAND-000077,C:\AAYS_GITHUB_BRIDGE_CLEAN2\ai-results\2026-05-03_22-38-10-terrayield-recovery-015-compose-stack.md,md,agent,# AAYS ChatGPT Runner V4 Result ## Task TerraYield compose stack recovery and endpoint validation ## Task ID terrayield-recovery-015-compose-stack ## Progress 98% ## Action ## Time 05/03/2026 22:57:08 ## Working Directory C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence ## Timeout Seconds 1500 ## Exit Code 0 ## Output ``text [0 s] TASK: TerraYield recovery 015 compose stack [0 s] PROGRESS: 98% [0 s] PROJECT=C:\Users\cagda\Documents\GitHub\,False,False,False,False,2,local artifact candidate; requires row-level verification before final agent directory
EA-CAND-000078,C:\AAYS_GITHUB_BRIDGE_CLEAN2\ai-results\2026-05-03_23-24-11-terrayield-recovery-016-api-exit127.md,md,agent;website,# AAYS ChatGPT Runner V4 Result ## Task TerraYield API Exit 127 recovery and endpoint validation ## Task ID terrayield-recovery-016-api-exit127 ## Progress 98% ## Action ## Time 05/03/2026 23:43:05 ## Working Directory C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence ## Timeout Seconds 1500 ## Exit Code 0 ## Output ``text [0 s] TASK: TerraYield recovery 016 API exit 127 [0 s] PROGRESS: 98% [0 s] PROJECT=C:\Users\cagda\Documents\GitHub\AAYS,False,False,True,False,2,local artifact candidate; requires row-level verification before final agent directory
